t,u,r,time_s
1780959490.1801662,0.0,0.12,41.36744570732117
1780959490.2799716,0.0,0.12,41.46725106239319
1780959490.3811212,0.0,0.12,41.568400621414185
1780959490.4801028,0.0,0.12,41.66738224029541
1780959490.5801947,0.0,0.12,41.76747417449951
1780959490.6801224,0.0,0.12,41.86740183830261
1780959490.7799292,0.0,0.12,41.96720862388611
1780959490.8841245,0.0,0.12,42.07140398025513
1780959490.979922,0.0,0.12,42.16720151901245
1780959491.0797956,0.0,0.12,42.267075061798096
1780959491.1797452,0.0,0.12,42.367024660110474
1780959491.2797809,0.0,0.12,42.46706032752991
1780959491.3798277,0.0,0.12,42.56710720062256
1780959491.4800446,0.0,0.12,42.66732406616211
1780959491.5798867,0.0,0.12,42.76716613769531
1780959491.6799612,0.0,0.12,42.86724066734314
1780959491.7798953,0.0,0.12,42.967174768447876
1780959491.8798647,0.0,0.12,43.06714415550232
1780959491.9797876,0.0,0.12,43.16706705093384
1780959492.0806756,0.0,0.12,43.26795506477356
1780959492.180027,0.0,0.12,43.36730647087097
1780959492.2799497,0.0,0.12,43.46722912788391
1780959492.3799233,0.0,0.12,43.56720280647278
1780959492.4807553,0.0,0.12,43.66803479194641
1780959492.5798364,0.0,0.12,43.76711583137512
1780959492.6798906,0.0,0.12,43.867170095443726
1780959492.779924,0.0,0.12,43.96720337867737
1780959492.8799262,0.0,0.12,44.06720566749573
1780959492.9799109,0.0,0.12,44.16719031333923
1780959493.0801282,0.0,0.12,44.26740765571594
1780959493.1798751,0.0,0.12,44.367154598236084
1780959493.2799003,0.0,0.12,44.46717977523804
1780959493.3800752,0.0,0.12,44.567354679107666
1780959493.4798992,0.0,0.12,44.66717863082886
1780959493.5803516,0.0,0.12,44.76763105392456
1780959493.6798587,0.0,0.12,44.867138147354126
1780959493.7801497,0.0,0.12,44.96742916107178
1780959493.8800755,0.0,0.12,45.067354917526245
1780959493.9800377,0.0,0.12,45.167317152023315
1780959494.0802612,0.0,0.12,45.26754069328308
1780959494.1801941,0.0,0.12,45.36747360229492
1780959494.28013,0.0,0.12,45.46740937232971
1780959494.3799598,0.0,0.12,45.56723928451538
1780959494.4800189,0.0,0.12,45.667298316955566
1780959494.580144,0.0,0.12,45.76742339134216
1780959494.679951,0.0,0.12,45.86723041534424
1780959494.7800357,0.0,0.12,45.96731519699097
1780959494.8798308,0.0,0.12,46.06711030006409
1780959494.9800508,0.0,0.12,46.167330265045166
1780959495.0809553,0.0,0.12,46.268234729766846
1780959495.1799994,0.0,0.12,46.367278814315796
1780959495.2799776,0.0,0.12,46.467257022857666
1780959495.380074,0.0,0.12,46.56735348701477
1780959495.4808297,0.0,0.12,46.66810917854309
1780959495.5800228,0.0,0.12,46.76730227470398
1780959495.6799402,0.0,0.12,46.86721968650818
1780959495.7803612,0.0,0.12,46.96764063835144
1780959495.8801076,0.0,0.12,47.067387104034424
1780959495.9799783,0.0,0.12,47.16725778579712
1780959496.080049,0.0,0.12,47.26732850074768
1780959496.1800482,0.0,0.12,47.36732769012451
1780959496.2801254,0.0,0.12,47.46740484237671
1780959496.3799863,0.0,0.12,47.56726574897766
1780959496.4809334,0.0,0.12,47.668212890625
1780959496.5807397,0.0,0.12,47.76801919937134
1780959496.680126,0.0,0.12,47.8674054145813
1780959496.7800803,0.0,0.12,47.96735978126526
1780959496.8800738,0.0,0.12,48.06735324859619
1780959496.9800644,0.0,0.12,48.167343854904175
1780959497.0799754,0.0,0.12,48.26725482940674
1780959497.1799815,0.0,0.12,48.36726093292236
1780959497.2801845,0.0,0.12,48.467463970184326
1780959497.3797863,0.0,0.12,48.567065715789795
1780959497.4797347,0.0,0.12,48.66701412200928
1780959497.5799625,0.0,0.12,48.76724195480347
1780959497.6799948,0.0,0.12,48.86727428436279
1780959497.780016,0.0,0.12,48.9672954082489
1780959497.8799956,0.0,0.12,49.067275047302246
1780959497.9800167,0.0,0.12,49.167296171188354
1780959498.0799646,0.0,0.12,49.26724410057068
1780959498.1801453,0.0,0.12,49.367424726486206
1780959498.2800004,0.0,0.12,49.46727991104126
1780959498.380116,0.0,0.12,49.56739544868469
1780959498.4800653,0.0,0.12,49.66734480857849
1780959498.5801408,0.0,0.12,49.767420291900635
1780959498.68008,0.0,0.12,49.86735939979553
1780959498.7802198,0.0,0.12,49.96749925613403
1780959498.8801222,0.0,0.12,50.06740164756775
1780959498.9801505,0.0,0.12,50.16742992401123
1780959499.0801098,0.0,0.12,50.26738929748535
1780959499.1800551,0.0,0.12,50.367334604263306
1780959499.280315,0.0,0.12,50.467594385147095
1780959499.3799863,0.0,0.12,50.56726574897766
1780959499.4801054,0.0,0.12,50.66738486289978
1780959499.5802157,0.0,0.12,50.76749515533447
1780959499.6800897,0.0,0.12,50.867369174957275
1780959499.780106,0.0,0.12,50.9673855304718
1780959499.880158,0.0,0.12,51.067437410354614
1780959499.9801247,0.0,0.12,51.16740417480469
1780959500.0801394,0.0,0.12,51.26741886138916
1780959500.1801121,0.0,0.12,51.36739158630371
1780959500.280012,0.0,0.12,51.46729135513306
1780959500.3800619,0.0,0.12,51.567341327667236
1780959500.4800541,0.0,0.12,51.66733360290527
1780959500.580739,0.0,0.12,51.7680184841156
1780959500.6803682,0.0,0.12,51.867647647857666
1780959500.779841,0.0,0.12,51.96712040901184
1780959500.8801048,0.0,0.12,52.067384243011475
1780959500.9801855,0.0,0.12,52.16746497154236
1780959501.08007,0.0,0.12,52.26734948158264
1780959501.1799982,0.0,0.12,52.3672776222229
1780959501.2801192,0.0,0.12,52.46739864349365
1780959501.380149,0.0,0.12,52.56742835044861
1780959501.4800658,0.0,0.12,52.66734528541565
1780959501.5801244,0.0,0.12,52.76740384101868
1780959501.680718,0.0,0.12,52.86799740791321
1780959501.7800667,0.0,0.12,52.96734619140625
1780959501.8801146,0.0,0.12,53.06739401817322
1780959501.9801207,0.0,0.12,53.16740012168884
1780959502.080208,0.0,0.12,53.26748752593994
1780959502.1802728,0.0,0.12,53.367552280426025
1780959502.2801366,0.0,0.12,53.46741604804993
1780959502.380095,0.0,0.12,53.56737446784973
1780959502.4800863,0.0,0.12,53.66736578941345
