t,u,r,time_s
1780877288.5346599,-0.05,-0.01629702620295416,37.704811573028564
1780877288.6347892,-0.05,-0.016058915297544205,37.804940938949585
1780877288.7343068,-0.05,-0.009695822901226406,37.90445852279663
1780877288.8341534,-0.05,-0.01,38.00430512428284
1780877288.9342437,-0.05,-0.01,38.104395389556885
1780877289.0342033,-0.05,-0.01,38.204355001449585
1780877289.1340256,-0.05,-0.01,38.30417728424072
1780877289.234125,-0.05,-0.01,38.404276609420776
1780877289.3341005,-0.05,-0.01,38.504252195358276
1780877289.4344893,-0.05,-0.01,38.60464096069336
1780877289.5346131,-0.05,-0.01,38.70476484298706
1780877289.6344192,-0.05,-0.01,38.80457091331482
1780877289.7341475,-0.05,-0.01,38.90429925918579
1780877289.8340926,-0.05,-0.01,39.004244327545166
1780877289.9341774,-0.05,-0.01,39.104329109191895
1780877290.0340445,-0.05,-0.01,39.2041962146759
1780877290.1341164,-0.05,-0.01,39.30426812171936
1780877290.2342117,-0.05,-0.01,39.40436339378357
1780877290.3340378,-0.05,-0.01,39.50418949127197
1780877290.4340758,-0.05,-0.01,39.6042275428772
1780877290.534347,-0.05,-0.01,39.70449876785278
1780877290.6340086,-0.05,-0.01,39.804160356521606
1780877290.734056,-0.05,-0.01,39.904207706451416
1780877290.8343961,-0.05,-0.01,40.00454783439636
1780877290.9346077,-0.05,-0.01,40.10475945472717
1780877291.0342038,-0.05,-0.01,40.20435547828674
1780877291.1341584,-0.05,-0.01,40.30431008338928
1780877291.2343,-0.05,-0.0033094712995890407,40.40445160865784
1780877291.3340943,-0.05,-0.0037862271580725183,40.50424599647522
1780877291.4340322,-0.05,-0.0038184788458915475,40.60418391227722
1780877291.534618,-0.05,-0.010210391661993857,40.70476961135864
1780877291.6344128,-0.05,-0.0032016051191624713,40.804564476013184
1780877291.734058,-0.05,-0.0037603781427824044,40.90420961380005
1780877291.8340957,-0.05,-0.01014966409984069,41.004247426986694
1780877291.934345,-0.05,-0.009844927240162806,41.104496717453
1780877292.0344093,-0.05,-0.009844927240162806,41.20456099510193
1780877292.13412,-0.05,-0.009844927240162806,41.30427169799805
1780877292.2342339,-0.05,-0.009844927240162806,41.404385566711426
1780877292.334342,-0.05,-0.009844927240162806,41.504493713378906
1780877292.4342513,-0.05,-0.009844927240162806,41.604403018951416
1780877292.534495,-0.05,-0.009844927240162806,41.704646825790405
1780877292.6340196,-0.05,-0.009844927240162806,41.804171323776245
1780877292.734901,-0.05,-0.009844927240162806,41.90505266189575
1780877292.8346646,-0.05,-0.009844927240162806,42.00481629371643
1780877292.934095,-0.05,-0.009844927240162806,42.104246616363525
1780877293.0346677,-0.05,-0.009844927240162806,42.204819440841675
1780877293.1342864,-0.05,-0.009844927240162806,42.30443811416626
1780877293.2339685,-0.05,-0.009844927240162806,42.404120206832886
1780877293.3340743,-0.05,-0.009844927240162806,42.504225969314575
1780877293.4357114,-0.05,-0.0034311959676844956,42.605863094329834
1780877293.534701,-0.05,-0.0034976399240950443,42.70485281944275
1780877293.634385,-0.05,-0.0036235779583096406,42.80453681945801
1780877293.7340624,-0.05,-0.003552231547189204,42.90421414375305
1780877293.8340771,-0.05,-0.003524796921719689,43.004228830337524
1780877293.9341466,-0.05,-0.0031885081832084207,43.10429835319519
1780877294.0341246,-0.05,-0.0032778978660731126,43.20427632331848
1780877294.134249,-0.05,-0.0034286672636716893,43.30440068244934
1780877294.234302,-0.05,-0.0032666449739258696,43.40445375442505
1780877294.3340464,-0.05,-0.0033413164904118426,43.50419807434082
1780877294.4345481,-0.05,-0.009842370731409679,43.6046998500824
1780877294.5341668,-0.05,-0.009533437399161628,43.70431852340698
1780877294.634064,-0.05,-0.009533437399161628,43.80421566963196
1780877294.7344599,-0.05,-0.009533437399161628,43.904611587524414
1780877294.8344786,-0.05,-0.009533437399161628,44.00463032722473
1780877294.9344676,-0.05,-0.009533437399161628,44.10461926460266
1780877295.0347338,-0.05,-0.009533437399161628,44.204885482788086
